time,err_total,err_x,err_y,accumulate_err_x,accumulate_err_y,accumulate_err_total,controller_output_x,controller_output_y,gimbal_pitch_angle,gimbal_yaw_angle
13.616349220275879,32.802438933713454,-26.0,20.0,-332.0,1250.0,1293.338316141604,15.951405986626577,-12.309405986626578,8.5,6.7
13.649951219558716,36.71511950137164,-32.0,18.0,-364.0,1268.0,1319.211885937964,19.665057085080566,-10.845647638306477,8.5,6.8
13.67968463897705,37.57658845611187,-34.0,16.0,-398.0,1284.0,1344.2693182543444,20.7288069119805,-9.621193088019501,8.3,7.3
13.727231979370117,44.27188724235731,-42.0,14.0,-440.0,1298.0,1370.5487951911819,25.721142042240807,-8.441214489439798,8.0,7.6
13.76507830619812,47.53945729601885,-44.0,18.0,-484.0,1316.0,1402.1811580534093,26.779341137338648,-11.0686822746773,7.8,7.8
13.791037797927856,50.15974481593781,-46.0,20.0,-530.0,1336.0,1437.2877234569285,28.02600819970243,-12.244008199702431,7.6,8.0
13.838950634002686,55.46169849544819,-50.0,24.0,-580.0,1360.0,1478.5127662620976,30.462704662098613,-14.680704662098616,6.7,8.8
13.862424612045288,58.137767414994535,-52.0,26.0,-632.0,1386.0,1523.2924866879637,31.679020981748376,-15.897020981748378,6.5,9.0
13.892913818359375,69.9714227381436,-60.0,36.0,-692.0,1422.0,1581.4385855922449,36.77422371736224,-22.294779646702793,6.2,9.3
13.935779333114624,70.45565981523414,-58.0,40.0,-750.0,1462.0,1643.150632169796,35.14301230428664,-24.405975391426715,5.4,10.1
13.981619358062744,78.89233169326408,-68.0,40.0,-818.0,1502.0,1710.3005583814793,41.57050245752001,-24.28,4.7,11.1
14.015690565109253,79.92496481075234,-68.0,42.0,-886.0,1544.0,1780.1494319298029,41.275999999999996,-25.573245798257584,4.2,11.8
14.063827276229858,80.91971329657564,-62.0,52.0,-948.0,1596.0,1856.3189381138145,37.46572926002972,-31.844451233283802,3.7,12.5
14.095545053482056,86.27861844049197,-62.0,60.0,-1010.0,1656.0,1939.699976800536,37.634,-36.76050305335478,3.4,12.8
14.127729415893555,90.55385138137417,-62.0,66.0,-1072.0,1722.0,2028.415144885287,37.634,-40.31367501833455,3.3,13.2
14.159665584564209,98.40731680114035,-60.0,78.0,-1132.0,1800.0,2126.3640328034144,36.33545635834267,-47.853261849944005,3.2,13.8
14.207476615905762,93.50935782048768,-62.0,70.0,-1194.0,1870.0,2218.678886184299,37.69047232289786,-42.26411070840855,3.4,14.4
14.224768161773682,96.82974749528164,-60.0,76.0,-1254.0,1946.0,2315.044707991619,36.26385433086066,-46.60043700741803,3.5,14.8
14.27147626876831,93.50935782048768,-62.0,70.0,-1316.0,2016.0,2407.511578372989,37.69180581089083,-42.31658256732752,4.2,15.8
14.305977582931519,89.10667763978185,-62.0,64.0,-1378.0,2080.0,2495.0519032677457,37.634,-38.61322633422938,4.5,16.1
14.350441217422485,86.27861844049197,-62.0,60.0,-1440.0,2140.0,2579.3797704099334,37.634,-36.29855243814814,4.9,16.7
14.399332761764526,80.91971329657564,-62.0,52.0,-1502.0,2192.0,2657.2293841518463,37.634,-31.343102907356656,5.1,17.7
14.432242393493652,77.6659513557904,-64.0,44.0,-1566.0,2236.0,2729.844684226559,38.93004285062268,-26.379828597509288,5.1,18.3
14.461843967437744,73.23933369440222,-60.0,42.0,-1626.0,2278.0,2798.778304903766,36.237577267675064,-25.40278863383753,5.0,18.8
14.509559392929077,71.21797525905943,-56.0,44.0,-1682.0,2322.0,2867.195145085175,33.8788290506813,-26.76458547465935,4.3,19.7
14.541100025177002,70.76722405181653,-52.0,48.0,-1734.0,2370.0,2936.606204447576,31.3927922715831,-29.3072077284169,4.1,20.0
14.572909116744995,72.24956747275377,-48.0,54.0,-1782.0,2424.0,3008.537850850476,28.966237214148123,-33.032644178777815,4.1,20.3
14.606653451919556,70.0,-42.0,56.0,-1824.0,2480.0,3078.5347163870024,25.253959710034337,-34.07201342998855,4.0,20.5
14.636141061782837,69.9714227381436,-36.0,60.0,-1860.0,2540.0,3148.2058382513683,21.577308357050452,-36.60312776196637,4.1,21.0
14.671086549758911,68.0,-32.0,60.0,-1892.0,2600.0,3215.534792223527,19.26947361296837,-36.42,4.2,21.2
14.715808153152466,60.92618484691127,-24.0,56.0,-1916.0,2656.0,3274.9644272877226,14.32650597517806,-33.87125298758903,5.0,21.6
14.764035701751709,41.7612260356422,-12.0,40.0,-1928.0,2696.0,3314.4531977386555,6.94809240215344,-23.832123202871255,5.8,21.9
14.79836916923523,32.55764119219941,-6.0,32.0,-1934.0,2728.0,3344.000598086071,3.4060785917155654,-19.10943812228742,6.6,22.1
14.827873945236206,24.0,0.0,24.0,-1934.0,2752.0,3363.608181700122,-0.274531824940203,-14.201957566746396,6.9,22.2
14.859686851501465,15.231546211727817,6.0,14.0,-1928.0,2766.0,3371.637584320118,-3.896613644300885,-8.073643926165191,7.9,22.3
14.891690254211426,16.97056274847714,12.0,12.0,-1916.0,2778.0,3374.661464502773,-7.537098086894332,-7.199633971035222,8.3,22.3
14.923592329025269,21.540659228538015,20.0,8.0,-1896.0,2786.0,3369.9572697587723,-12.478535974948993,-4.686732012525503,8.8,22.3
14.955646276473999,24.0,24.0,0.0,-1872.0,2786.0,3356.5130716265653,-14.736465990300793,0.3369319806015888,9.4,22.2
14.987211465835571,30.59411708155671,30.0,-6.0,-1842.0,2780.0,3334.8709120444228,-18.46661179811774,3.8986117981177393,9.4,22.2
15.172023296356201,37.57658845611187,34.0,-16.0,-1808.0,2764.0,3302.8109240463646,-20.667218908685594,9.785047271713989,12.5,21.0
15.212086915969849,70.76722405181653,52.0,-48.0,-1756.0,2716.0,3234.222008458912,-32.170535311445555,30.214284998125436,12.5,21.0
15.243728399276733,76.4198926981712,56.0,-52.0,-1700.0,2664.0,3160.205056637939,-34.16266203716262,31.73466203716262,13.2,20.6
15.274724960327148,83.54639429682169,62.0,-56.0,-1638.0,2608.0,3079.7253124264184,-37.895319311739954,34.166212874493304,13.4,20.1
15.322707176208496,87.86353054595519,66.0,-58.0,-1572.0,2550.0,2995.6107891380016,-40.174541696976924,35.262270848488455,13.4,20.1
